Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Sales_Channel,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Shipping_Cost,Payment_Fee,Cost_of_Goods,Return_Flag,Return_Quantity,Return_Amount,Net_Revenue,Profit,Profit_Margin,Payment_Method,Order_Status
ORD01243,2024-03-23,C0006,Consumer,South,Hyderabad,Mobile App,P002,Smart Watch,Electronics,4,3016.77,5.0,12067.08,603.35,44.77,394.86,7600,False,0,0.0,11463.73,3424.1,29.87,Credit Card,Cancelled
ORD01244,2024-10-22,C0236,Corporate,South,Chennai,Mobile App,P019,Planner,Stationery,1,767.27,5.0,767.27,38.36,110.24,23.82,320,False,0,0.0,728.91,274.85,37.71,Net Banking,Delivered
ORD01245,2025-10-11,C0065,Consumer,West,Ahmedabad,Website,P010,Travel Bag,Accessories,1,2551.45,5.0,2551.45,127.57,59.65,41.9,1450,False,0,0.0,2423.88,872.33,35.99,Net Banking,Delivered
ORD01246,2024-09-10,C0460,Consumer,South,Kochi,Mobile App,P012,Sunglasses,Accessories,1,1522.69,10.0,1522.69,152.27,138.5,45.66,850,False,0,0.0,1370.42,336.26,24.54,Debit Card,Delivered
ORD01247,2024-01-30,C0291,Consumer,West,Pune,Website,P019,Planner,Stationery,1,716.84,0.0,716.84,0.0,179.86,19.57,320,False,0,0.0,716.84,197.41,27.54,UPI,Delivered
ORD01248,2024-04-12,C0246,Home Office,South,Hyderabad,Marketplace,P019,Planner,Stationery,3,773.66,15.0,2320.98,348.15,116.69,49.75,960,False,0,0.0,1972.83,846.39,42.9,Debit Card,Delivered
ORD01249,2024-05-12,C0197,Corporate,East,Kolkata,Mobile App,P003,Bluetooth Speaker,Electronics,3,2129.58,0.0,6388.74,0.0,79.63,198.2,3900,False,0,0.0,6388.74,2210.91,34.61,Debit Card,Cancelled
ORD01250,2024-08-09,C0436,Corporate,West,Surat,Website,P010,Travel Bag,Accessories,3,2758.63,5.0,8275.89,413.79,123.0,222.92,4350,False,0,0.0,7862.1,3166.18,40.27,UPI,Delivered
ORD01251,2025-03-19,C0441,Consumer,South,Kochi,Website,P016,Desk Lamp,Home & Kitchen,1,1361.08,5.0,1361.08,68.05,141.55,31.86,750,False,0,0.0,1293.03,369.62,28.59,Net Banking,Delivered
ORD01252,2025-09-13,C0293,Corporate,East,Kolkata,Website,P011,Leather Wallet,Accessories,1,1115.8,0.0,1115.8,0.0,183.79,28.54,550,False,0,0.0,1115.8,353.47,31.68,Net Banking,Delivered
ORD01253,2024-08-03,C0437,Consumer,South,Kochi,Mobile App,P001,Wireless Headphones,Electronics,1,1708.09,5.0,1708.09,85.4,60.81,55.41,1050,True,1,1622.69,0.0,-1166.22,0.0,Credit Card,Returned
ORD01254,2025-09-22,C0270,Consumer,South,Kochi,Mobile App,P006,Running Shoes,Sports,6,3421.02,5.0,20526.12,1026.31,163.9,402.5,12600,False,0,0.0,19499.81,6333.41,32.48,Credit Card,Delivered
ORD01255,2025-01-06,C0289,Consumer,North,Jaipur,Mobile App,P015,Electric Kettle,Home & Kitchen,1,1912.48,15.0,1912.48,286.87,61.31,27.69,1050,False,0,0.0,1625.61,486.61,29.93,Debit Card,Delivered
ORD01256,2025-10-05,C0274,Home Office,East,Bhubaneswar,Mobile App,P005,Mechanical Keyboard,Electronics,2,3000.65,5.0,6001.3,300.06,114.35,155.42,3300,False,0,0.0,5701.24,2131.47,37.39,Credit Card,Delivered
ORD01257,2024-07-06,C0052,Corporate,North,Chandigarh,Website,P001,Wireless Headphones,Electronics,1,1656.12,5.0,1656.12,82.81,45.36,48.22,1050,True,1,1573.31,0.0,-1143.58,0.0,Debit Card,Returned
ORD01258,2024-04-11,C0063,Corporate,West,Mumbai,Marketplace,P001,Wireless Headphones,Electronics,4,1774.6,10.0,7098.4,709.84,189.16,211.99,4200,False,0,0.0,6388.56,1787.41,27.98,Credit Card,Delivered
ORD01259,2024-01-03,C0259,Consumer,South,Kochi,Website,P017,Notebook Set,Stationery,1,553.27,0.0,553.27,0.0,154.15,12.48,260,False,0,0.0,553.27,126.64,22.89,Debit Card,Delivered
ORD01260,2024-02-17,C0107,Consumer,North,Lucknow,Marketplace,P005,Mechanical Keyboard,Electronics,1,2658.07,10.0,2658.07,265.81,73.48,63.49,1650,False,0,0.0,2392.26,605.29,25.3,Credit Card,Delivered
ORD01261,2025-09-07,C0371,Consumer,West,Ahmedabad,Marketplace,P009,Office Backpack,Accessories,1,1779.27,20.0,1779.27,355.85,85.82,24.28,1000,False,0,0.0,1423.42,313.32,22.01,UPI,Delivered
ORD01262,2025-07-09,C0295,Consumer,East,Kolkata,Website,P005,Mechanical Keyboard,Electronics,3,2673.22,0.0,8019.66,0.0,186.63,257.52,4950,False,0,0.0,8019.66,2625.51,32.74,Credit Card,Cancelled
ORD01263,2024-02-29,C0499,Home Office,West,Surat,Mobile App,P014,Air Fryer,Home & Kitchen,2,6051.53,10.0,12103.06,1210.31,109.91,190.83,7000,False,0,0.0,10892.75,3592.01,32.98,UPI,Delivered
ORD01264,2025-10-05,C0047,Consumer,North,Delhi,Website,P011,Leather Wallet,Accessories,1,1078.88,10.0,1078.88,107.89,61.44,27.52,550,False,0,0.0,970.99,332.03,34.19,UPI,Cancelled
ORD01265,2024-01-08,C0549,Consumer,East,Kolkata,Website,P019,Planner,Stationery,2,694.71,5.0,1389.42,69.47,63.72,28.85,640,False,0,0.0,1319.95,587.38,44.5,UPI,Delivered
ORD01266,2025-06-11,C0243,Home Office,South,Chennai,Website,P016,Desk Lamp,Home & Kitchen,1,1393.95,10.0,1393.95,139.4,216.92,41.38,750,False,0,0.0,1254.55,246.25,19.63,Debit Card,Cancelled
ORD01267,2024-09-14,C0347,Corporate,North,Chandigarh,Website,P002,Smart Watch,Electronics,5,3252.11,0.0,16260.55,0.0,85.06,262.52,9500,False,0,0.0,16260.55,6412.97,39.44,Credit Card,Delivered
ORD01268,2024-04-24,C0203,Consumer,West,Pune,Website,P016,Desk Lamp,Home & Kitchen,1,1426.46,10.0,1426.46,142.65,170.0,35.09,750,False,0,0.0,1283.81,328.72,25.61,COD,Delivered
ORD01269,2024-04-17,C0595,Home Office,South,Bengaluru,Marketplace,P011,Leather Wallet,Accessories,2,1098.57,10.0,2197.14,219.71,197.48,65.45,1100,False,0,0.0,1977.43,614.5,31.08,Net Banking,Delivered
ORD01270,2025-05-12,C0148,Consumer,North,Chandigarh,Marketplace,P001,Wireless Headphones,Electronics,3,1696.74,10.0,5090.22,509.02,146.61,138.96,3150,False,0,0.0,4581.2,1145.63,25.01,UPI,Delivered
ORD01271,2025-03-23,C0226,Consumer,South,Hyderabad,Mobile App,P017,Notebook Set,Stationery,2,637.38,10.0,1274.76,127.48,247.33,31.62,520,False,0,0.0,1147.28,348.33,30.36,UPI,Delivered
ORD01272,2025-02-19,C0145,Consumer,North,Jaipur,Marketplace,P004,Laptop Stand,Electronics,1,1577.37,0.0,1577.37,0.0,85.73,38.78,850,False,0,0.0,1577.37,602.86,38.22,UPI,Delivered
ORD01273,2024-02-09,C0081,Home Office,East,Kolkata,Mobile App,P017,Notebook Set,Stationery,1,577.93,15.0,577.93,86.69,173.66,15.94,260,False,0,0.0,491.24,41.64,8.48,Debit Card,Delivered
ORD01274,2024-01-27,C0072,Consumer,West,Pune,Mobile App,P020,Study Table Organizer,Stationery,1,1016.16,0.0,1016.16,0.0,239.02,22.11,450,False,0,0.0,1016.16,305.03,30.02,UPI,Delivered
ORD01275,2025-06-26,C0484,Corporate,West,Ahmedabad,Website,P010,Travel Bag,Accessories,1,2739.51,5.0,2739.51,136.98,126.61,75.97,1450,False,0,0.0,2602.53,949.95,36.5,UPI,Delivered
ORD01276,2024-10-23,C0197,Corporate,East,Bhubaneswar,Website,P015,Electric Kettle,Home & Kitchen,1,1896.5,0.0,1896.5,0.0,156.54,47.77,1050,False,0,0.0,1896.5,642.19,33.86,Debit Card,Delivered
ORD01277,2025-09-29,C0138,Corporate,West,Surat,Mobile App,P001,Wireless Headphones,Electronics,2,1777.13,0.0,3554.26,0.0,210.92,70.4,2100,False,0,0.0,3554.26,1172.94,33.0,UPI,Delivered
ORD01278,2024-06-28,C0017,Consumer,West,Mumbai,Mobile App,P009,Office Backpack,Accessories,1,1870.29,10.0,1870.29,187.03,114.56,36.65,1000,True,1,1683.26,0.0,-1151.21,0.0,COD,Returned
ORD01279,2024-08-23,C0596,Consumer,North,Delhi,Website,P015,Electric Kettle,Home & Kitchen,3,1673.27,10.0,5019.81,501.98,118.93,69.47,3150,True,2,3011.89,1505.94,-1832.46,-121.68,Credit Card,Returned
ORD01280,2025-10-13,C0013,Corporate,South,Kochi,Website,P008,Fitness Band,Sports,1,2166.4,5.0,2166.4,108.32,211.49,54.44,1200,False,0,0.0,2058.08,592.15,28.77,UPI,Delivered
ORD01281,2025-06-17,C0003,Corporate,West,Surat,Mobile App,P005,Mechanical Keyboard,Electronics,3,2705.34,5.0,8116.02,405.8,237.29,256.67,4950,True,1,2570.07,5140.15,-303.81,-5.91,UPI,Returned
ORD01282,2025-10-30,C0541,Home Office,South,Kochi,Mobile App,P018,Premium Pen Set,Stationery,2,893.71,5.0,1787.42,89.37,165.67,26.47,800,False,0,0.0,1698.05,705.91,41.57,Debit Card,Delivered
ORD01283,2024-11-12,C0286,Consumer,West,Ahmedabad,Website,P014,Air Fryer,Home & Kitchen,2,6201.58,10.0,12403.16,1240.32,213.64,212.94,7000,False,0,0.0,11162.84,3736.26,33.47,Debit Card,Delivered
ORD01284,2024-05-14,C0503,Consumer,West,Mumbai,Mobile App,P014,Air Fryer,Home & Kitchen,5,5764.13,10.0,28820.65,2882.06,83.21,592.07,17500,False,0,0.0,25938.59,7763.31,29.93,UPI,Delivered
ORD01285,2025-05-07,C0261,Consumer,North,Delhi,Marketplace,P008,Fitness Band,Sports,1,2249.94,10.0,2249.94,224.99,189.96,63.39,1200,False,0,0.0,2024.95,571.6,28.23,UPI,Delivered
ORD01286,2024-07-09,C0252,Consumer,West,Mumbai,Mobile App,P019,Planner,Stationery,2,800.89,15.0,1601.78,240.27,183.73,25.92,640,False,0,0.0,1361.51,511.86,37.6,UPI,Delivered
ORD01287,2024-04-20,C0059,Consumer,South,Bengaluru,Marketplace,P011,Leather Wallet,Accessories,2,1093.69,10.0,2187.38,218.74,173.63,57.88,1100,False,0,0.0,1968.64,637.13,32.36,Credit Card,Delivered
ORD01288,2025-05-14,C0074,Corporate,East,Kolkata,Website,P003,Bluetooth Speaker,Electronics,2,2220.14,10.0,4440.28,444.03,109.93,94.25,2600,False,0,0.0,3996.25,1192.07,29.83,Credit Card,Delivered
ORD01289,2025-09-12,C0526,Consumer,West,Pune,Website,P008,Fitness Band,Sports,5,2106.56,10.0,10532.8,1053.28,174.35,177.36,6000,False,0,0.0,9479.52,3127.81,33.0,Debit Card,Delivered
ORD01290,2025-12-06,C0378,Consumer,South,Hyderabad,Website,P012,Sunglasses,Accessories,3,1713.53,15.0,5140.59,771.09,249.71,103.45,2550,False,0,0.0,4369.5,1466.34,33.56,Credit Card,Delivered
ORD01291,2024-01-04,C0328,Consumer,West,Ahmedabad,Mobile App,P012,Sunglasses,Accessories,1,1697.78,0.0,1697.78,0.0,103.84,30.96,850,False,0,0.0,1697.78,712.98,41.99,Debit Card,Delivered
ORD01292,2024-09-20,C0299,Corporate,East,Patna,Website,P017,Notebook Set,Stationery,1,645.89,5.0,645.89,32.29,165.88,15.09,260,False,0,0.0,613.6,172.63,28.13,Debit Card,Delivered
ORD01293,2024-07-08,C0416,Consumer,West,Pune,Mobile App,P014,Air Fryer,Home & Kitchen,1,6005.52,0.0,6005.52,0.0,141.15,189.59,3500,False,0,0.0,6005.52,2174.78,36.21,Net Banking,Delivered
ORD01294,2025-06-16,C0314,Home Office,East,Kolkata,Website,P003,Bluetooth Speaker,Electronics,5,2312.0,0.0,11560.0,0.0,161.63,359.36,6500,False,0,0.0,11560.0,4539.01,39.26,Credit Card,Delivered
ORD01295,2024-09-20,C0382,Corporate,South,Bengaluru,Mobile App,P018,Premium Pen Set,Stationery,1,876.5,10.0,876.5,87.65,190.18,20.55,400,False,0,0.0,788.85,178.12,22.58,UPI,Delivered
ORD01296,2025-05-06,C0009,Consumer,West,Mumbai,Mobile App,P006,Running Shoes,Sports,2,3576.38,5.0,7152.76,357.64,176.19,181.35,4200,False,0,0.0,6795.12,2237.58,32.93,Credit Card,Delivered
ORD01297,2025-06-02,C0526,Consumer,West,Ahmedabad,Marketplace,P010,Travel Bag,Accessories,1,2709.12,10.0,2709.12,270.91,231.16,43.2,1450,False,0,0.0,2438.21,713.85,29.28,Debit Card,Delivered
ORD01298,2025-12-18,C0047,Consumer,South,Kochi,Mobile App,P016,Desk Lamp,Home & Kitchen,1,1324.6,5.0,1324.6,66.23,202.93,37.72,750,False,0,0.0,1258.37,267.72,21.28,UPI,Delivered
ORD01299,2025-10-21,C0031,Consumer,North,Jaipur,Mobile App,P002,Smart Watch,Electronics,1,3035.3,5.0,3035.3,151.76,67.59,50.82,1900,False,0,0.0,2883.54,865.13,30.0,Debit Card,Delivered
ORD01300,2024-04-22,C0174,Consumer,West,Mumbai,Mobile App,P018,Premium Pen Set,Stationery,1,938.33,15.0,938.33,140.75,167.59,26.3,400,False,0,0.0,797.58,203.69,25.54,Credit Card,Delivered
ORD01301,2024-12-21,C0468,Home Office,East,Bhubaneswar,Website,P012,Sunglasses,Accessories,1,1542.52,0.0,1542.52,0.0,226.76,38.9,850,False,0,0.0,1542.52,426.86,27.67,UPI,Delivered
ORD01302,2025-03-12,C0514,Home Office,South,Chennai,Website,P009,Office Backpack,Accessories,1,1782.15,0.0,1782.15,0.0,83.82,46.47,1000,False,0,0.0,1782.15,651.86,36.58,UPI,Delivered
ORD01303,2024-04-23,C0134,Consumer,North,Jaipur,Mobile App,P020,Study Table Organizer,Stationery,2,1019.82,5.0,2039.64,101.98,136.93,33.28,900,False,0,0.0,1937.66,867.45,44.77,UPI,Delivered
ORD01304,2024-04-24,C0575,Home Office,North,Jaipur,Website,P016,Desk Lamp,Home & Kitchen,5,1421.24,5.0,7106.2,355.31,58.0,174.24,3750,False,0,0.0,6750.89,2768.65,41.01,UPI,Delivered
ORD01305,2025-01-11,C0159,Consumer,East,Kolkata,Marketplace,P017,Notebook Set,Stationery,2,567.05,10.0,1134.1,113.41,191.74,29.01,520,False,0,0.0,1020.69,279.94,27.43,Net Banking,Delivered
ORD01306,2025-01-16,C0225,Consumer,West,Surat,Website,P004,Laptop Stand,Electronics,1,1519.95,10.0,1519.95,152.0,247.59,29.91,850,False,0,0.0,1367.95,240.45,17.58,Debit Card,Delivered
ORD01307,2024-05-06,C0028,Consumer,West,Surat,Marketplace,P013,Coffee Maker,Home & Kitchen,2,3938.64,15.0,7877.28,1181.59,50.72,101.03,5100,False,0,0.0,6695.69,1443.94,21.57,UPI,Delivered
ORD01308,2025-10-29,C0421,Corporate,West,Ahmedabad,Website,P008,Fitness Band,Sports,1,1934.83,10.0,1934.83,193.48,152.14,48.15,1200,False,0,0.0,1741.35,341.06,19.59,Credit Card,Delivered
ORD01309,2024-07-17,C0108,Corporate,East,Kolkata,Website,P019,Planner,Stationery,1,762.11,0.0,762.11,0.0,151.62,16.09,320,False,0,0.0,762.11,274.4,36.01,Credit Card,Delivered
ORD01310,2025-06-27,C0202,Consumer,North,Jaipur,Website,P002,Smart Watch,Electronics,1,3179.0,0.0,3179.0,0.0,48.97,91.22,1900,False,0,0.0,3179.0,1138.81,35.82,COD,Delivered
ORD01311,2024-02-29,C0368,Home Office,South,Kochi,Marketplace,P006,Running Shoes,Sports,1,3671.14,10.0,3671.14,367.11,56.91,72.79,2100,False,0,0.0,3304.03,1074.33,32.52,Credit Card,Delivered
ORD01312,2024-03-17,C0599,Consumer,North,Lucknow,Marketplace,P004,Laptop Stand,Electronics,2,1515.04,10.0,3030.08,303.01,213.82,70.4,1700,False,0,0.0,2727.07,742.85,27.24,UPI,Cancelled
ORD01313,2025-06-17,C0267,Corporate,West,Pune,Mobile App,P013,Coffee Maker,Home & Kitchen,5,4445.17,10.0,22225.85,2222.58,183.28,644.04,12750,False,0,0.0,20003.27,6425.95,32.12,COD,Delivered
ORD01314,2025-03-21,C0394,Corporate,West,Pune,Website,P005,Mechanical Keyboard,Electronics,1,2664.75,10.0,2664.75,266.48,62.73,42.6,1650,False,0,0.0,2398.27,642.94,26.81,Credit Card,Delivered
ORD01315,2024-02-01,C0367,Home Office,North,Chandigarh,Marketplace,P019,Planner,Stationery,1,691.78,10.0,691.78,69.18,141.75,19.77,320,False,0,0.0,622.6,141.08,22.66,UPI,Delivered
ORD01316,2025-01-12,C0102,Corporate,West,Ahmedabad,Website,P017,Notebook Set,Stationery,2,601.35,5.0,1202.7,60.14,79.76,24.38,520,False,0,0.0,1142.56,518.42,45.37,Credit Card,Delivered
ORD01317,2025-09-05,C0482,Corporate,South,Bengaluru,Marketplace,P014,Air Fryer,Home & Kitchen,1,5993.58,20.0,5993.58,1198.72,148.73,134.09,3500,False,0,0.0,4794.86,1012.04,21.11,UPI,Delivered
ORD01318,2025-02-24,C0217,Consumer,East,Bhubaneswar,Mobile App,P012,Sunglasses,Accessories,1,1518.55,5.0,1518.55,75.93,115.98,46.65,850,False,0,0.0,1442.62,429.99,29.81,Net Banking,Delivered
ORD01319,2024-10-29,C0242,Home Office,North,Delhi,Website,P008,Fitness Band,Sports,2,1986.9,0.0,3973.8,0.0,157.69,118.26,2400,False,0,0.0,3973.8,1297.85,32.66,Credit Card,Delivered
ORD01320,2024-03-30,C0333,Consumer,West,Pune,Website,P015,Electric Kettle,Home & Kitchen,1,1739.15,5.0,1739.15,86.96,202.51,33.3,1050,False,0,0.0,1652.19,366.38,22.18,UPI,Delivered
ORD01321,2025-01-14,C0208,Corporate,West,Mumbai,Mobile App,P002,Smart Watch,Electronics,1,3404.13,0.0,3404.13,0.0,226.03,59.68,1900,True,1,3404.13,0.0,-2185.71,0.0,UPI,Returned
ORD01322,2024-05-14,C0026,Corporate,North,Delhi,Marketplace,P017,Notebook Set,Stationery,2,629.21,5.0,1258.42,62.92,72.14,33.04,520,False,0,0.0,1195.5,570.32,47.71,UPI,Delivered
ORD01323,2025-05-30,C0480,Consumer,North,Jaipur,Website,P009,Office Backpack,Accessories,2,1684.83,10.0,3369.66,336.97,229.09,76.69,2000,True,2,3032.69,0.0,-2305.78,0.0,Credit Card,Returned
ORD01324,2024-12-09,C0521,Consumer,West,Pune,Mobile App,P002,Smart Watch,Electronics,2,3338.59,5.0,6677.18,333.86,173.97,155.65,3800,False,0,0.0,6343.32,2213.7,34.9,COD,Delivered
ORD01325,2025-05-19,C0137,Consumer,South,Hyderabad,Marketplace,P002,Smart Watch,Electronics,1,3338.22,10.0,3338.22,333.82,215.43,80.58,1900,False,0,0.0,3004.4,808.39,26.91,UPI,Delivered
ORD01326,2024-12-22,C0548,Corporate,West,Surat,Website,P001,Wireless Headphones,Electronics,1,1892.43,0.0,1892.43,0.0,249.78,40.77,1050,False,0,0.0,1892.43,551.88,29.16,COD,Delivered
ORD01327,2024-07-12,C0117,Corporate,West,Ahmedabad,Website,P002,Smart Watch,Electronics,6,3415.69,10.0,20494.14,2049.41,147.94,328.68,11400,False,0,0.0,18444.73,6568.11,35.61,Credit Card,Cancelled
ORD01328,2025-06-06,C0189,Consumer,South,Chennai,Website,P006,Running Shoes,Sports,1,3565.38,10.0,3565.38,356.54,153.5,75.31,2100,False,0,0.0,3208.84,880.03,27.43,Credit Card,Delivered
ORD01329,2024-01-27,C0290,Consumer,North,Delhi,Marketplace,P017,Notebook Set,Stationery,2,614.19,0.0,1228.38,0.0,75.89,30.12,520,False,0,0.0,1228.38,602.37,49.04,Debit Card,Delivered
ORD01330,2024-03-12,C0489,Home Office,West,Ahmedabad,Mobile App,P014,Air Fryer,Home & Kitchen,1,5840.02,0.0,5840.02,0.0,183.5,118.14,3500,False,0,0.0,5840.02,2038.38,34.9,UPI,Delivered
ORD01331,2024-02-27,C0451,Corporate,North,Chandigarh,Website,P003,Bluetooth Speaker,Electronics,2,2317.35,10.0,4634.7,463.47,239.94,140.58,2600,False,0,0.0,4171.23,1190.71,28.55,Credit Card,Delivered
ORD01332,2024-06-23,C0444,Consumer,South,Hyderabad,Website,P001,Wireless Headphones,Electronics,3,1878.83,5.0,5636.49,281.82,103.96,152.9,3150,False,0,0.0,5354.67,1947.81,36.38,Debit Card,Delivered
ORD01333,2025-05-07,C0491,Consumer,West,Mumbai,Website,P008,Fitness Band,Sports,1,2255.0,5.0,2255.0,112.75,95.39,74.36,1200,True,1,2142.25,0.0,-1369.75,0.0,UPI,Returned
ORD01335,2024-10-10,C0047,Consumer,West,Ahmedabad,Marketplace,P002,Smart Watch,Electronics,5,3006.16,10.0,15030.8,1503.08,59.45,262.61,9500,False,0,0.0,13527.72,3705.66,27.39,UPI,Delivered
ORD01336,2024-09-28,C0032,Consumer,South,Hyderabad,Website,P008,Fitness Band,Sports,3,2186.33,5.0,6558.99,327.95,152.72,188.14,3600,False,0,0.0,6231.04,2290.18,36.75,UPI,Delivered
ORD01337,2024-03-12,C0491,Consumer,West,Mumbai,Website,P013,Coffee Maker,Home & Kitchen,1,4120.22,15.0,4120.22,618.03,67.15,80.85,2550,True,1,3502.19,0.0,-2698.0,0.0,Net Banking,Returned
ORD01338,2024-02-27,C0325,Home Office,West,Mumbai,Website,P004,Laptop Stand,Electronics,1,1486.79,10.0,1486.79,148.68,158.64,45.16,850,False,0,0.0,1338.11,284.31,21.25,COD,Delivered
ORD01339,2025-10-11,C0168,Consumer,West,Mumbai,Marketplace,P012,Sunglasses,Accessories,1,1564.47,10.0,1564.47,156.45,154.31,45.73,850,False,0,0.0,1408.02,357.98,25.42,Credit Card,Delivered
ORD01340,2024-01-22,C0194,Corporate,North,Chandigarh,Website,P013,Coffee Maker,Home & Kitchen,3,3998.15,0.0,11994.45,0.0,217.16,304.92,7650,False,0,0.0,11994.45,3822.37,31.87,UPI,Delivered
ORD01341,2025-12-20,C0022,Consumer,North,Lucknow,Marketplace,P001,Wireless Headphones,Electronics,6,1879.49,15.0,11276.94,1691.54,73.04,186.99,6300,False,0,0.0,9585.4,3025.37,31.56,Credit Card,Delivered
ORD01342,2025-01-01,C0492,Corporate,South,Hyderabad,Mobile App,P004,Laptop Stand,Electronics,4,1380.02,10.0,5520.08,552.01,242.43,110.29,3400,False,0,0.0,4968.07,1215.35,24.46,UPI,Delivered
ORD01343,2024-11-14,C0132,Consumer,West,Surat,Website,P008,Fitness Band,Sports,1,2079.62,10.0,2079.62,207.96,74.97,46.14,1200,False,0,0.0,1871.66,550.55,29.42,UPI,Delivered
ORD01344,2024-09-04,C0264,Consumer,West,Mumbai,Marketplace,P006,Running Shoes,Sports,1,3756.72,20.0,3756.72,751.34,135.85,47.94,2100,False,0,0.0,3005.38,721.59,24.01,UPI,Delivered
ORD01345,2025-06-04,C0066,Consumer,South,Kochi,Website,P010,Travel Bag,Accessories,1,2716.33,0.0,2716.33,0.0,206.96,65.4,1450,False,0,0.0,2716.33,993.97,36.59,Credit Card,Delivered
ORD01346,2024-01-31,C0510,Corporate,South,Bengaluru,Marketplace,P019,Planner,Stationery,1,809.82,15.0,809.82,121.47,76.63,21.88,320,False,0,0.0,688.35,269.84,39.2,Credit Card,Delivered
ORD01347,2024-08-09,C0288,Consumer,West,Ahmedabad,Website,P018,Premium Pen Set,Stationery,1,901.43,10.0,901.43,90.14,76.39,12.5,400,False,0,0.0,811.29,322.4,39.74,COD,Delivered
ORD01349,2024-05-06,C0335,Consumer,South,Kochi,Website,P013,Coffee Maker,Home & Kitchen,1,4261.78,0.0,4261.78,0.0,75.01,113.9,2550,False,0,0.0,4261.78,1522.87,35.73,UPI,Delivered
ORD01350,2025-12-29,C0044,Home Office,West,Mumbai,Marketplace,P010,Travel Bag,Accessories,1,2505.76,10.0,2505.76,250.58,147.75,59.67,1450,False,0,0.0,2255.18,597.76,26.51,UPI,Delivered
ORD01351,2024-11-02,C0510,Corporate,North,Jaipur,Website,P013,Coffee Maker,Home & Kitchen,1,4038.48,10.0,4038.48,403.85,224.27,73.88,2550,False,0,0.0,3634.63,786.48,21.64,UPI,Delivered
ORD01352,2024-01-09,C0083,Consumer,North,Jaipur,Website,P012,Sunglasses,Accessories,1,1696.07,5.0,1696.07,84.8,88.14,47.41,850,False,0,0.0,1611.27,625.72,38.83,Net Banking,Delivered
ORD01353,2024-02-01,C0540,Consumer,West,Ahmedabad,Website,P016,Desk Lamp,Home & Kitchen,3,1498.04,10.0,4494.12,449.41,231.51,107.44,2250,False,0,0.0,4044.71,1455.76,35.99,Credit Card,Delivered
ORD01354,2024-08-29,C0331,Consumer,North,Chandigarh,Mobile App,P016,Desk Lamp,Home & Kitchen,2,1345.42,0.0,2690.84,0.0,121.91,44.98,1500,False,0,0.0,2690.84,1023.95,38.05,UPI,Delivered
ORD01355,2025-08-18,C0268,Corporate,West,Pune,Website,P014,Air Fryer,Home & Kitchen,1,5858.19,10.0,5858.19,585.82,196.51,146.83,3500,False,0,0.0,5272.37,1429.03,27.1,Credit Card,Delivered
ORD01356,2024-12-09,C0314,Home Office,West,Pune,Website,P001,Wireless Headphones,Electronics,6,1909.84,15.0,11459.04,1718.86,165.59,158.14,6300,False,0,0.0,9740.18,3116.45,32.0,UPI,Delivered
ORD01357,2025-09-21,C0428,Home Office,West,Mumbai,Mobile App,P014,Air Fryer,Home & Kitchen,2,6227.41,5.0,12454.82,622.74,217.01,183.22,7000,False,0,0.0,11832.08,4431.85,37.46,Net Banking,Delivered
ORD01358,2025-05-12,C0105,Home Office,East,Patna,Website,P006,Running Shoes,Sports,1,3358.27,5.0,3358.27,167.91,206.96,104.59,2100,False,0,0.0,3190.36,778.81,24.41,COD,Delivered
ORD01359,2024-09-01,C0544,Corporate,East,Ranchi,Website,P012,Sunglasses,Accessories,1,1725.23,5.0,1725.23,86.26,98.84,26.03,850,False,0,0.0,1638.97,664.1,40.52,COD,Delivered
ORD01360,2024-03-26,C0048,Consumer,North,Jaipur,Marketplace,P013,Coffee Maker,Home & Kitchen,3,4439.11,10.0,13317.33,1331.73,176.92,365.69,7650,False,0,0.0,11985.6,3792.99,31.65,UPI,Delivered
ORD01361,2024-05-19,C0062,Consumer,East,Patna,Mobile App,P012,Sunglasses,Accessories,2,1673.58,5.0,3347.16,167.36,112.5,74.34,1700,False,0,0.0,3179.8,1292.96,40.66,Net Banking,Delivered
ORD01362,2024-01-12,C0361,Consumer,North,Lucknow,Mobile App,P008,Fitness Band,Sports,5,2248.97,10.0,11244.85,1124.48,60.6,152.21,6000,False,0,0.0,10120.37,3907.56,38.61,Net Banking,Cancelled
ORD01363,2024-02-14,C0565,Consumer,South,Bengaluru,Marketplace,P002,Smart Watch,Electronics,3,3040.92,5.0,9122.76,456.14,145.74,168.38,5700,False,0,0.0,8666.62,2652.5,30.61,Net Banking,Delivered
ORD01364,2025-05-03,C0268,Corporate,South,Hyderabad,Website,P007,Yoga Mat,Sports,1,1149.16,0.0,1149.16,0.0,69.75,24.68,650,False,0,0.0,1149.16,404.73,35.22,Net Banking,Delivered
ORD01365,2025-02-19,C0568,Consumer,South,Kochi,Marketplace,P009,Office Backpack,Accessories,3,1869.48,10.0,5608.44,560.84,42.8,101.93,3000,False,0,0.0,5047.6,1902.87,37.7,Debit Card,Delivered
ORD01367,2025-08-19,C0342,Consumer,North,Lucknow,Marketplace,P017,Notebook Set,Stationery,1,612.2,15.0,612.2,91.83,154.71,16.43,260,False,0,0.0,520.37,89.23,17.15,Debit Card,Delivered
